# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Dec  1 03:50:02 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 8.00000 0.0900000036 1.0816895962    0.090 -2.755  3.4013  4.705    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.658 13.705 16.472 12.229
0.0152 0.01508 8.00000 0.0931723565 1.1114013195    0.093 -2.730  3.4048  4.708    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.594 13.642 16.410 12.165
0.0152 0.01508 8.00000 0.1000000015 1.1711064577    0.100 -2.675  3.4126  4.715    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.457 13.504 16.274 12.028
0.0152 0.01508 8.00000 0.1009420455 1.1789277792    0.101 -2.668  3.4135  4.716    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.441 13.488 16.258 12.011
0.0152 0.01508 8.00000 0.1116045266 1.2613248825    0.112 -2.593  3.4232  4.724    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.254 13.216 15.878 11.759
0.0152 0.01508 8.00000 0.1200000122 1.3193155527    0.120 -2.538  3.4310  4.731    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.116 12.964 15.483 11.533
0.0152 0.01508 8.00000 0.1400000006 1.4384527206    0.140 -2.432  3.4434  4.741    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.849 12.537 14.864 11.144
0.0152 0.01508 8.00000 0.1422024220 1.4502121210    0.142 -2.421  3.4447  4.742    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.822 12.494 14.802 11.105
0.0152 0.01508 8.00000 0.1599999964 1.5372931957    0.160 -2.338  3.4543  4.750    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.16e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.616 12.167 14.325 10.809
0.0152 0.01508 8.00000 0.2000000030 1.6938791275    0.200 -2.186  3.4712  4.761    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.72e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.234 11.588 13.500 10.284
0.0152 0.01508 8.00000 0.2232969105 1.7674176693    0.223 -2.112  3.4788  4.766    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.62e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.049 11.320 13.131 10.041
0.0152 0.01508 8.00000 0.2500000000 1.8403258324    0.250 -2.035  3.4867  4.770    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.68e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.858 11.043 12.748 9.792
0.0152 0.01508 8.00000 0.2923896313 1.9374169111    0.292 -1.928  3.4967  4.771    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.590 10.680 12.270 9.461
0.0152 0.01508 8.00000 0.3000000119 1.9529139996    0.300 -1.910  3.4984  4.771    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.546 10.621 12.194 9.407
0.0152 0.01508 8.00000 0.3500000238 2.0434176922    0.350 -1.796  3.5087  4.765    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.260 10.250 11.724 9.067
0.0152 0.01508 8.00000 0.4000000358 2.1185026169    0.400 -1.681  3.5194  4.750    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.972 9.879 11.259 8.727
0.0152 0.01508 8.00000 0.4500000477 2.1822810173    0.450 -1.558  3.5314  4.727    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.666 9.488 10.773 8.371
0.0152 0.01508 8.00000 0.5000000000 2.2374541759    0.500 -1.421  3.5474  4.699    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.322 9.041 10.216 7.969
0.0152 0.01508 8.00000 0.5251325369 2.2619433403    0.525 -1.332  3.5602  4.683    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 8.099 8.738 9.831 7.702
0.0152 0.01508 8.00000 0.5500000119 2.2836582661    0.550 -1.247  3.5722  4.666    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.406e-04 6.717e-03 -1.000 1.527e-02 7.888 8.452 9.472 7.453
0.0152 0.01508 8.00000 0.5576420426 2.2898859978    0.557 -1.217  3.5774  4.663    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.406e-04 6.717e-03 -1.000 1.527e-02 7.814 8.346 9.337 7.362
0.0152 0.01508 8.00000 0.6000000238 2.3211214542    0.600 -1.072  3.6040  4.656    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.49e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.405e-04 6.716e-03 -1.000 1.527e-02 7.449 7.841 8.700 6.930
0.0152 0.01508 8.00000 0.6227192879 2.3358762264    0.623 -1.000  3.6205  4.666    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-15      0.00 7.093e-01 2.754e-01 2.745e-03 7.405e-04 6.716e-03 -1.000 1.527e-02 7.270 7.581 8.368 6.714
0.0152 0.01508 8.00000 0.6450505853 2.3492202759    0.645 -0.959  3.6293  4.676    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.97e-15      0.00 7.093e-01 2.754e-01 2.744e-03 7.405e-04 6.715e-03 -1.000 1.527e-02 7.167 7.435 8.183 6.593
0.0152 0.01508 8.00000 0.6499999762 2.3520355225    0.650 -0.952  3.6305  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.06e-15      0.00 7.093e-01 2.754e-01 2.744e-03 7.404e-04 6.715e-03 -1.000 1.526e-02 7.149 7.411 8.154 6.572
0.0152 0.01508 8.00000 0.6611356735 2.3581924438    0.661 -0.937  3.6333  4.680    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.24e-15      0.00 7.093e-01 2.754e-01 2.744e-03 7.404e-04 6.715e-03 -1.000 1.525e-02 7.111 7.360 8.090 6.529
0.0152 0.01508 8.00000 0.7000000477 2.3779268265    0.700 -0.845  3.6489  4.676    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.92e-15      0.00 7.094e-01 2.754e-01 2.744e-03 7.403e-04 6.715e-03 -1.000 1.527e-02 6.883 7.057 7.718 6.272
0.0152 0.01508 8.00000 0.7470761538 2.3986976147    0.747 -0.711  3.6738  4.670    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-14      0.00 7.094e-01 2.754e-01 2.710e-03 7.393e-04 6.714e-03 -1.000 1.522e-02 6.548 6.613 7.179 5.900
0.0152 0.01508 8.00000 0.7500000000 2.3998889923    0.750 -0.703  3.6753  4.669    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-14      0.00 7.094e-01 2.754e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.521e-02 6.527 6.587 7.148 5.877
0.0152 0.01508 8.00000 0.8000000119 2.4187245369    0.800 -0.575  3.6946  4.647    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-14      0.00 7.094e-01 2.753e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.527e-02 6.208 6.204 6.704 5.544
0.0152 0.01508 8.00000 0.8467596173 2.4340445995    0.846 -0.461  3.7115  4.625    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-14      0.00 7.095e-01 2.752e-01 2.706e-03 7.390e-04 6.713e-03 -1.000 1.522e-02 5.924 5.876 6.329 5.257
0.0152 0.01508 8.00000 0.8500000238 2.4350347519    0.850 -0.454  3.7127  4.624    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-14      0.00 7.096e-01 2.752e-01 2.706e-03 7.390e-04 6.713e-03 -1.000 1.521e-02 5.904 5.854 6.305 5.238
0.0152 0.01508 8.00000 0.9000000358 2.4492788315    0.899 -0.340  3.7296  4.602    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-14      0.00 7.096e-01 2.752e-01 2.706e-03 7.389e-04 6.711e-03 -1.000 1.526e-02 5.619 5.535 5.945 4.956
0.0152 0.01508 8.00000 0.9500000477 2.4618122578    0.950 -0.231  3.7446  4.577    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-14      0.00 7.097e-01 2.751e-01 2.705e-03 7.387e-04 6.710e-03 -1.000 1.526e-02 5.349 5.242 5.617 4.698
0.0152 0.01508 8.00000 1.0000000000 2.4729156494    1.000 -0.123  3.7584  4.547    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-14      0.00 7.098e-01 2.750e-01 2.705e-03 7.385e-04 6.707e-03 -1.000 1.526e-02 5.077 4.958 5.301 4.447
0.0152 0.01508 8.00000 1.0300549269 2.4789965153    1.030 -0.060  3.7661  4.528    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.61e-14      0.00 7.099e-01 2.749e-01 2.704e-03 7.382e-04 6.705e-03 -1.000 1.524e-02 4.921 4.797 5.123 4.304
0.0152 0.01508 8.00000 1.0499999523 2.4828116894    1.050 -0.023  3.7708  4.517    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.97e-14      0.00 7.099e-01 2.748e-01 2.703e-03 7.381e-04 6.705e-03 -1.000 1.522e-02 4.827 4.702 5.017 4.220
0.0152 0.01508 8.00000 1.1000000238 2.4916803837    1.099  0.075  3.7821  4.484    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.98e-14      0.00 7.102e-01 2.746e-01 2.701e-03 7.376e-04 6.699e-03 -1.000 1.527e-02 4.582 4.453 4.743 3.999
0.0152 0.01508 8.00000 1.1117963791 2.4936392307    1.111  0.101  3.7852  4.476    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.28e-14      0.00 7.103e-01 2.745e-01 2.700e-03 7.374e-04 6.698e-03 -1.000 1.525e-02 4.518 4.389 4.673 3.943
0.0152 0.01508 8.00000 1.1499999762 2.4996678829    1.149  0.171  3.7930  4.452    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-14      0.00 7.105e-01 2.743e-01 2.698e-03 7.368e-04 6.693e-03 -1.000 1.515e-02 4.342 4.214 4.481 3.786
0.0152 0.01508 8.00000 1.2000000477 2.5068950653    1.200  0.261  3.8029  4.419    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.18e-14      0.00 7.106e-01 2.742e-01 2.698e-03 7.368e-04 6.692e-03 -1.000 1.522e-02 4.117 3.990 4.237 3.587
0.0152 0.01508 8.00000 1.2500000000 2.5134611130    1.250  0.347  3.8126  4.390    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.106e-01 2.741e-01 2.698e-03 7.368e-04 6.693e-03 -1.000 1.522e-02 3.902 3.777 4.006 3.397
0.0152 0.01508 8.00000 1.2999999523 2.5194499493    1.300  0.429  3.8217  4.362    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 7.107e-01 2.741e-01 2.698e-03 7.367e-04 6.691e-03 -1.000 1.521e-02 3.698 3.575 3.787 3.216
0.0152 0.01508 8.00000 1.3500001431 2.5249314308    1.350  0.506  3.8312  4.339    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.107e-01 2.741e-01 2.698e-03 7.367e-04 6.691e-03 -1.000 1.518e-02 3.506 3.384 3.581 3.048
0.0152 0.01508 8.00000 1.4000000954 2.5299651623    1.400  0.578  3.8408  4.321    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.108e-01 2.741e-01 2.697e-03 7.366e-04 6.691e-03 -1.000 1.515e-02 3.324 3.206 3.386 2.892
0.0152 0.01508 8.00000 1.4500000477 2.5346016884    1.450  0.647  3.8514  4.310    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.108e-01 2.740e-01 2.697e-03 7.365e-04 6.690e-03 -1.000 1.522e-02 3.153 3.038 3.202 2.750
0.0152 0.01508 8.00000 1.5000000000 2.5388846397    1.500  0.713  3.8636  4.308    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.108e-01 2.739e-01 2.697e-03 7.364e-04 6.689e-03 -1.000 1.521e-02 2.988 2.879 3.024 2.620
0.0152 0.01508 8.00000 1.5499999523 2.5428512096    1.550  0.776  3.8768  4.312    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.01e-14      0.00 7.109e-01 2.739e-01 2.696e-03 7.363e-04 6.688e-03 -1.000 1.522e-02 2.831 2.730 2.855 2.503
0.0152 0.01508 8.00000 1.6000000238 2.5465342999    1.600  0.837  3.8901  4.318    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.77e-14      0.00 7.110e-01 2.738e-01 2.696e-03 7.361e-04 6.687e-03 -1.000 1.521e-02 2.678 2.587 2.693 2.393
0.0152 0.01508 8.00000 1.6450799704 2.5496349335    1.644  0.889  3.9014  4.322    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-14      0.00 7.110e-01 2.738e-01 2.695e-03 7.361e-04 6.686e-03 -1.000 1.520e-02 2.547 2.468 2.557 2.301
0.0152 0.01508 8.00000 1.6500000954 2.5499615669    1.649  0.895  3.9026  4.323    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-14      0.00 7.110e-01 2.738e-01 2.695e-03 7.361e-04 6.686e-03 -1.000 1.520e-02 2.533 2.455 2.543 2.292
0.0152 0.01508 8.00000 1.7000000477 2.5531582832    1.699  0.951  3.9144  4.327    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.111e-01 2.737e-01 2.695e-03 7.359e-04 6.685e-03 -1.000 1.519e-02 2.393 2.331 2.402 2.198
0.0152 0.01508 8.00000 1.7500000000 2.5561456680    1.749  1.005  3.9256  4.331    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.111e-01 2.737e-01 2.694e-03 7.359e-04 6.684e-03 -1.000 1.522e-02 2.258 2.216 2.272 2.110
0.0152 0.01508 8.00000 1.7917553186 2.5584940910    1.791  1.048  3.9344  4.332    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.112e-01 2.736e-01 2.694e-03 7.358e-04 6.684e-03 -1.000 1.518e-02 2.149 2.125 2.171 2.040
0.0152 0.01508 8.00000 1.7999999523 2.5589430332    1.799  1.057  3.9361  4.333    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.112e-01 2.736e-01 2.694e-03 7.357e-04 6.684e-03 -1.000 1.518e-02 2.128 2.108 2.151 2.027
0.0152 0.01508 8.00000 1.8500000238 2.5615673065    1.849  1.106  3.9459  4.334    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.112e-01 2.736e-01 2.694e-03 7.357e-04 6.682e-03 -1.000 1.517e-02 2.004 2.010 2.042 1.949
0.0152 0.01508 8.00000 1.9000000954 2.5640332699    1.899  1.155  3.9551  4.334    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.112e-01 2.736e-01 2.694e-03 7.356e-04 6.682e-03 -1.000 1.517e-02 1.884 1.917 1.941 1.873
0.0152 0.01508 8.00000 1.9500001669 2.5663545132    1.950  1.201  3.9637  4.334    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.113e-01 2.736e-01 2.694e-03 7.356e-04 6.681e-03 -1.000 1.518e-02 1.767 1.830 1.846 1.801
0.0152 0.01508 8.00000 2.0000000000 2.5685424805    2.000  1.247  3.9719  4.332    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.113e-01 2.735e-01 2.693e-03 7.355e-04 6.681e-03 -1.000 1.519e-02 1.654 1.748 1.757 1.730
0.0152 0.01508 8.00000 2.0499999523 2.5706083775    2.050  1.291  3.9797  4.330    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.113e-01 2.735e-01 2.693e-03 7.354e-04 6.680e-03 -1.000 1.522e-02 1.544 1.669 1.673 1.663
0.0152 0.01508 8.00000 2.0999999046 2.5725615025    2.099  1.333  3.9871  4.327    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.735e-01 2.693e-03 7.354e-04 6.680e-03 -1.000 1.516e-02 1.436 1.594 1.593 1.597
0.0152 0.01508 8.00000 2.1500000954 2.5744106770    2.149  1.375  3.9942  4.324    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.735e-01 2.692e-03 7.353e-04 6.679e-03 -1.000 1.517e-02 1.332 1.521 1.515 1.533
0.0152 0.01508 8.00000 2.1532058716 2.5745258331    2.152  1.378  3.9946  4.324    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.735e-01 2.692e-03 7.353e-04 6.679e-03 -1.000 1.517e-02 1.326 1.516 1.510 1.528
0.0152 0.01508 8.00000 2.2000000477 2.5761635303    2.199  1.416  4.0011  4.320    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.734e-01 2.693e-03 7.353e-04 6.679e-03 -1.000 1.521e-02 1.230 1.449 1.440 1.469
0.0152 0.01508 8.00000 2.2500000000 2.5778269768    2.249  1.456  4.0076  4.316    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.734e-01 2.692e-03 7.353e-04 6.679e-03 -1.000 1.519e-02 1.130 1.380 1.367 1.406
0.0152 0.01508 8.00000 2.2999999523 2.5794074535    2.299  1.495  4.0139  4.312    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.734e-01 2.692e-03 7.352e-04 6.679e-03 -1.000 1.517e-02 1.033 1.312 1.296 1.345
0.0152 0.01508 8.00000 2.3108971119 2.5797414780    2.310  1.503  4.0153  4.311    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.734e-01 2.692e-03 7.352e-04 6.679e-03 -1.000 1.517e-02 1.012 1.298 1.281 1.332
0.0152 0.01508 8.00000 2.4000000954 2.5823426247    2.399  1.571  4.0261  4.304    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.114e-01 2.734e-01 2.692e-03 7.352e-04 6.678e-03 -1.000 1.518e-02 0.843 1.182 1.159 1.225
0.0152 0.01508 8.00000 2.5120670795 2.5853145123    2.512  1.652  4.0388  4.293    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.103e-01 2.745e-01 2.701e-03 7.376e-04 6.700e-03 -1.000 1.522e-02 0.640 1.041 1.013 1.095
0.0152 0.01508 8.00000 2.5999999046 2.5874414444    2.600  1.714  4.0485  4.285    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.485 0.935 0.902 0.996
0.0152 0.01508 8.00000 2.7914838791 2.5915443897    2.792  1.843  4.0677  4.264    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.164 0.711 0.671 0.785
0.0152 0.01508 8.00000 2.8000001907 2.5917119980    2.800  1.848  4.0685  4.263    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.150 0.701 0.661 0.776
0.0152 0.01508 8.00000 2.9281239510 2.5940978527    2.928  1.930  4.0803  4.248    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.054 0.558 0.515 0.641
0.0152 0.01508 8.00000 3.0000000000 2.5953342915    3.000  1.974  4.0867  4.239    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.166 0.480 0.434 0.566
0.0152 0.01508 8.00000 3.0726909637 2.5965173244    3.073  2.019  4.0928  4.230    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.277 0.402 0.354 0.491
0.0152 0.01508 8.00000 3.2000000477 2.5984411240    3.199  2.095  4.1031  4.212    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.468 0.265 0.214 0.361
0.0152 0.01508 8.00000 3.2717626095 2.5994498730    3.271  2.137  4.1085  4.202    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.573 0.190 0.136 0.289
0.0152 0.01508 8.00000 3.3873028755 2.6009712219    3.385  2.204  4.1169  4.184    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.740 0.069 0.013 0.173
0.0152 0.01508 8.00000 3.4000000954 2.6011312008    3.398  2.211  4.1178  4.182    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.758 0.056 -0.001 0.160
0.0152 0.01508 8.00000 3.4462878704 2.6017029285    3.444  2.237  4.1211  4.174    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.823 0.008 -0.049 0.114
0.0152 0.01508 8.00000 3.5487720966 2.6029078960    3.546  2.294  4.1278  4.157    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.966 -0.097 -0.156 0.013
0.0152 0.01508 8.00000 3.6000001431 2.6034805775    3.598  2.323  4.1310  4.148    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.037 -0.150 -0.210 -0.038
0.0152 0.01508 8.00000 3.7192981243 2.6047444344    3.717  2.388  4.1381  4.125    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.199 -0.273 -0.336 -0.157
0.0152 0.01508 8.00000 3.8000001907 2.6055479050    3.798  2.431  4.1425  4.108    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.309 -0.358 -0.422 -0.240
0.0152 0.01508 8.00000 3.8474290371 2.6060020924    3.846  2.457  4.1450  4.098    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.372 -0.407 -0.472 -0.288
0.0152 0.01508 8.00000 3.9710302353 2.6071269512    3.971  2.523  4.1508  4.069    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.539 -0.542 -0.608 -0.419
